Wall time,Step,Value
1690459462.184795,51279,74.0
1690459464.5330482,51449,74.0
1690459468.1897912,51674,74.0
1690459479.0391617,52409,76.0
1690459486.818918,52949,76.0
1690459488.6068697,53069,77.0
1690459522.9738853,55389,80.0
1690459524.3091292,55479,80.0
1690459529.010607,55799,80.0
1690459529.1437294,55808,80.0
1690459540.3038695,56559,82.0
1690459541.3502471,56629,82.0
1690459545.2133691,56899,82.0
1690459547.1845305,57039,82.0
1690459555.8214889,57639,83.0
1690459558.7143385,57839,83.0
1690459560.9848897,57989,84.0
1690459564.7989128,58249,84.0
1690459575.2328036,58919,85.0
1690459577.7636142,59089,85.0
1690459584.4830089,59539,86.0
1690459594.6467118,60249,87.0
1690459595.4384305,60299,87.0
1690459601.081191,60669,88.0
1690459603.6863892,60839,88.0
1690459605.5844057,60969,88.0
1690459606.4723587,61029,88.0
1690459606.6445558,61039,88.0
1690459611.267679,61339,89.0
1690459613.4510627,61489,89.0
1690459616.058901,61669,89.0
1690459618.7863123,61859,89.0
1690459625.325168,62279,90.0
1690459627.496997,62429,90.0
1690459628.3549476,62489,90.0
1690459629.0580835,62539,90.0
1690459629.9436765,62599,90.0
1690459630.2515888,62619,90.0
1690459632.294595,62749,91.0
1690459640.8559537,63339,91.0
1690459641.873096,63409,92.0
1690459645.5638607,63669,92.0
1690459653.1275027,64209,93.0
1690459653.5470915,64239,93.0
1690459656.973929,64479,93.0
1690459658.229044,64569,93.0
1690459659.9181123,64689,93.0
1690459661.329545,64789,94.0
1690459663.144926,64909,94.0
1690459665.5333142,65079,94.0
1690459680.5148516,66079,95.0
1690459681.3653278,66139,95.0
1690459682.667385,66229,96.0
1690459687.0094793,66529,96.0
1690459689.244492,66679,96.0
1690459693.864354,66999,97.0
1690459696.5632083,67189,97.0
1690459696.9727607,67219,97.0
1690459700.569356,67469,97.0
1690459708.4491315,68029,98.0
1690459708.926441,68059,98.0
1690459710.5759013,68169,98.0
1690459717.1317823,68609,99.0
1690459717.9620283,68669,99.0
1690459719.3426929,68769,99.0
1690459723.4949841,69019,100.0
1690459724.9096074,69119,100.0
1690459729.6401107,69449,100.0
1690459733.3427892,69699,101.0
1690459736.7991135,69929,101.0
1690459737.8676355,69999,101.0
1690459745.1398327,70489,102.0
1690459746.6202574,70589,102.0
1690459747.939667,70679,102.0
1690459748.370708,70709,102.0
1690459750.6762142,70869,102.0
1690459760.5898175,71559,103.0
1690459763.1884055,71729,104.0
1690459769.9960747,72199,104.0
1690459771.8623042,72329,104.0
1690459774.1513789,72449,105.0
1690459784.6132169,73189,106.0
1690459787.1180606,73369,106.0
1690459788.21927,73449,106.0
1690459796.106724,74019,107.0
1690459798.9240825,74209,107.0
1690459799.5091279,74249,107.0
1690459800.5208268,74319,107.0
1690459801.8781629,74409,107.0
1690459807.2925134,74769,108.0
1690459807.5776346,74789,108.0
1690459813.5403087,75189,109.0
1690459815.4947405,75319,109.0
1690459826.3076332,75999,110.0
1690459830.4479394,76289,110.0
1690459830.8641353,76319,110.0
1690459834.2729545,76559,111.0
1690459844.420917,77259,112.0
1690459849.9528327,77649,112.0
1690459852.824876,77856,112.0
1690459853.4575467,77899,113.0
1690459860.5508733,78379,113.0
1690459867.6588461,78869,114.0
1690459869.5651414,78999,114.0
1690459876.6157742,79429,115.0
1690459876.7586157,79439,115.0
1690459879.3015063,79619,115.0
1690459883.1454897,79879,115.0
1690459884.183576,79949,116.0
1690459886.0492475,80069,116.0
1690459887.1686692,80139,116.0
1690459889.345176,80279,116.0
1690459889.7786465,80309,116.0
1690459891.6238575,80429,116.0
1690459893.6357927,80569,116.0
1690459896.8937032,80799,117.0
1690459908.7695665,81589,118.0
1690459909.4855652,81639,118.0
1690459916.8683488,82139,119.0
1690459921.128572,82429,119.0
1690459922.7595935,82539,119.0
1690459926.2294312,82739,120.0
1690459937.4196744,83499,121.0
1690459949.7756443,84329,122.0
1690459953.5944672,84589,122.0
1690459954.3407915,84639,122.0
1690459956.3693461,84769,123.0
1690459956.5288384,84779,123.0
1690459962.419927,85149,123.0
1690459962.5754955,85159,123.0
1690459976.7982738,86079,124.0
1690459980.6284509,86299,125.0
1690459983.927612,86529,125.0
1690459986.8915668,86739,125.0
1690460007.847942,88179,127.0
1690460008.2896636,88209,128.0
1690460010.5410268,88359,128.0
1690460010.6878498,88369,128.0
1690460013.6527276,88569,128.0
1690460015.9409683,88729,128.0
1690460021.181357,89079,129.0
1690460030.6768148,89689,130.0
1690460036.4959745,90079,130.0
1690460037.0601041,90119,130.0
1690460038.2752159,90199,130.0
1690460041.5500324,90399,131.0
1690460046.0206585,90679,131.0
1690460046.15871,90689,131.0
1690460047.9762118,90809,131.0
1690460050.53909,90979,132.0
1690460061.428511,91669,133.0
1690460061.5860016,91679,133.0
1690460066.1450508,91969,133.0
1690460068.2646487,92109,133.0
1690460069.9049575,92219,133.0
1690460071.5044596,92319,133.0
1690460072.9735305,92409,134.0
1690460073.9335551,92469,134.0
1690460076.287449,92619,134.0
1690460079.5477695,92849,134.0
1690460079.8290844,92869,134.0
1690460081.585197,92989,134.0
1690460084.2346961,93119,135.0
1690460084.5513666,93139,135.0
1690460087.1124613,93299,135.0
1690460087.7514813,93339,135.0
1690460092.5238776,93659,135.0
1690460094.583428,93789,136.0
1690460095.9810333,93879,136.0
1690460098.7357776,94069,136.0
1690460099.4428084,94119,136.0
1690460102.488836,94339,136.0
1690460104.3389854,94469,137.0
1690460105.992304,94589,137.0
1690460112.7393503,95079,137.0
1690460114.8305242,95229,138.0
1690460118.7035112,95509,138.0
1690460118.8395932,95519,138.0
1690460122.294946,95769,138.0
1690460125.8710349,96009,139.0
1690460136.9719243,96729,140.0
1690460140.9792016,96999,140.0
1690460152.6623592,97789,141.0
1690460153.3227496,97837,141.0
1690460153.359333,97839,142.0
1690460154.1971805,97899,142.0
1690460154.7674665,97939,142.0
1690460157.6335578,98129,142.0
1690460158.0700626,98159,142.0
1690460158.8429074,98209,142.0
1690460159.748687,98269,142.0
1690460166.906646,98749,143.0
1690460169.8839674,98959,143.0
1690460173.7334344,99219,144.0
1690460185.2727199,99969,145.0
1690460186.311833,100039,145.0
1690460192.183173,100449,145.0
1690460197.4328134,100809,146.0
1690460199.9146852,100979,146.0
1690460200.8857443,101039,146.0
1690460202.0030615,101119,146.0
1690460203.792251,101249,146.0
1690460210.7854388,101739,147.0
1690460214.9858694,102029,148.0
1690460224.8726397,102709,149.0
1690460226.7560644,102839,149.0
1690460241.2049801,103749,150.0
1690460241.9125812,103799,150.0
1690460253.5219638,104559,151.0
1690460264.610467,105289,152.0
1690460265.7069302,105359,152.0
1690460267.0958488,105449,153.0
1690460267.8723674,105499,153.0
1690460271.4678266,105729,153.0
1690460271.6380656,105739,153.0
1690460273.2280374,105839,153.0
1690460273.5290768,105859,153.0
1690460281.9661684,106409,154.0
1690460289.0346684,106829,155.0
1690460290.351646,106919,155.0
1690460297.4722905,107399,155.0
1690460316.381479,108699,157.0
1690460322.3352718,109089,158.0
1690460326.988369,109399,158.0
1690460331.7617974,109729,159.0
1690460334.126583,109899,159.0
1690460341.356307,110379,160.0
1690460343.0435395,110499,160.0
1690460353.9438615,111279,161.0
1690460357.22493,111499,161.0
1690460360.7888842,111739,162.0
1690460367.160085,112189,162.0
1690460371.8066473,112519,163.0
1690460372.5098376,112569,163.0
1690460374.360905,112699,163.0
1690460374.6394029,112719,163.0
1690460375.2010446,112759,163.0
1690460378.4647522,112969,163.0
1690460378.8170655,112989,163.0
1690460390.7546835,113759,165.0
1690460391.9267344,113839,165.0
1690460396.7490344,114169,165.0
1690460401.5254545,114479,166.0
1690460408.5076613,114949,166.0
1690460415.160771,115399,167.0
1690460418.9961367,115659,167.0
1690460419.4386125,115689,167.0
1690460420.6717029,115769,168.0
1690460431.7751129,116529,169.0
1690460432.461292,116579,169.0
1690460441.2922225,117179,170.0
1690460442.1361866,117239,170.0
1690460444.474248,117409,170.0
1690460446.603976,117549,170.0
1690460448.9176528,117699,170.0
1690460449.983391,117769,170.0
1690460456.097182,118169,171.0
1690460457.4511795,118259,171.0
1690460460.5382357,118459,171.0
1690460462.812451,118609,172.0
1690460466.7703166,118869,172.0
1690460472.3198433,119229,173.0
1690460473.6676307,119319,173.0
1690460480.2057786,119759,173.0
1690460488.6825244,120309,174.0
1690460489.0946288,120339,174.0
1690460494.1855056,120649,175.0
1690460499.473135,121019,175.0
1690460500.3781264,121079,175.0
1690460512.2006867,121869,176.0
1690460513.1011367,121929,176.0
1690460516.1386878,122139,177.0
1690460516.2758877,122149,177.0
1690460519.1462922,122349,177.0
1690460519.9969966,122409,177.0
1690460520.4255972,122439,177.0
1690460524.157232,122689,178.0
1690460530.8099875,123129,178.0
1690460533.0703452,123279,178.0
1690460535.4528675,123439,179.0
1690460549.3195195,124359,180.0
1690460550.6297605,124449,180.0
1690460553.8445811,124669,180.0
1690460557.9625347,124949,181.0
1690460560.7415965,125139,181.0
1690460586.4155388,126849,184.0
1690460587.0684607,126889,184.0
1690460589.5951278,127059,184.0
1690460597.8893359,127579,185.0
1690460598.183947,127599,185.0
1690460598.6057653,127629,185.0
1690460604.5191858,128039,185.0
1690460604.8104901,128059,185.0
1690460605.42545,128099,185.0
1690460606.450889,128169,186.0
1690460606.5939324,128179,186.0
1690460608.0613143,128279,186.0
1690460610.861717,128469,186.0
1690460628.535851,129669,188.0
1690460636.749664,130219,188.0
1690460637.619824,130279,189.0
1690460639.1868548,130389,189.0
1690460652.235677,131249,190.0
1690460657.9409986,131629,191.0
1690460667.6589973,132289,192.0
1690460678.13352,132959,192.0
1690460684.2292728,133309,193.0
1690460689.0654433,133609,193.0
1690460694.289109,133949,194.0
1690460697.3223045,134159,194.0
1690460697.6179967,134179,194.0
1690460708.1436348,134859,195.0
1690460713.9639006,135279,196.0
1690460717.0045812,135499,196.0
1690460729.1960318,136349,197.0
1690460730.2031133,136419,197.0
1690460732.4139223,136569,198.0
1690460734.5966108,136719,198.0
1690460735.6225336,136789,198.0
1690460742.6708117,137269,199.0
1690460755.4763753,138099,200.0
1690460764.973933,138759,201.0
1690460767.8407927,138959,201.0
1690460768.8474028,139029,201.0
1690460771.2984755,139199,202.0
1690460772.410931,139279,202.0
1690460774.4641068,139429,202.0
1690460775.4232645,139499,202.0
1690460776.24208,139559,202.0
1690460777.9279852,139679,202.0
1690460778.3477623,139709,202.0
1690460779.4453914,139789,202.0
1690460780.2715776,139849,202.0
1690460780.408316,139859,202.0
1690460785.0245812,140189,203.0
1690460791.0519042,140609,204.0
1690460796.9998102,141009,204.0
1690460798.1842115,141089,204.0
1690460800.0782707,141209,204.0
1690460801.2668245,141249,205.0
1690460802.1653936,141309,205.0
1690460802.4660578,141329,205.0
1690460804.356256,141459,205.0
1690460806.0866907,141579,205.0
1690460806.8063073,141629,205.0
1690460808.8227456,141769,205.0
1690460809.974402,141849,205.0
1690460810.1240802,141859,205.0
1690460819.728958,142509,206.0
1690460820.0191643,142529,206.0
1690460827.3984935,143039,207.0
1690460831.372016,143319,208.0
1690460860.8524735,145289,210.0
1690460865.5357466,145609,211.0
1690460866.796529,145699,211.0
1690460871.2239048,146019,211.0
1690460873.546127,146179,212.0
1690460877.963011,146489,212.0
1690460881.112761,146709,212.0
1690460883.6939268,146889,213.0
1690460890.0701628,147319,213.0
1690460895.3921316,147669,214.0
1690460902.0544508,148129,214.0
1690460903.0969114,148159,215.0
1690460907.2658696,148439,215.0
1690460909.0079527,148559,215.0
1690460910.4188898,148659,215.0
1690460910.9801903,148699,215.0
1690460912.878773,148829,216.0
1690460918.323049,149209,216.0
1690460919.731602,149299,216.0
1690460922.8912518,149512,216.0
1690460935.649095,150369,218.0
1690460939.0985203,150609,218.0
1690460941.369331,150769,218.0
1690460945.3194168,151039,219.0
1690460956.219985,151749,220.0
1690460960.0876682,152019,220.0
1690460964.197511,152289,221.0
1690460964.5082932,152309,221.0
1690460965.7576962,152389,221.0
1690460970.0839257,152679,221.0
1690460981.8784401,153479,222.0
1690460985.7153687,153749,223.0
1690460990.1370404,154049,223.0
1690460994.769252,154359,224.0
1690460996.532706,154479,224.0
1690460997.9775076,154579,224.0
1690461001.858728,154849,224.0
1690461007.0427644,155169,225.0
1690461008.1558652,155239,225.0
1690461008.5875785,155269,225.0
1690461008.7274327,155279,225.0
1690461009.7285826,155349,225.0
1690461010.4610636,155399,225.0
1690461012.4709187,155539,225.0
1690461014.0598154,155649,225.0
1690461020.2707171,156079,226.0
1690461027.0161831,156539,227.0
1690461032.7359328,156939,227.0
1690461040.011151,157439,228.0
1690461044.4185536,157729,228.0
1690461047.5704124,157949,229.0
1690461053.5239162,158349,229.0
1690461066.15986,159139,230.0
1690461073.732624,159659,231.0
1690461074.862139,159739,231.0
1690461077.1039903,159899,232.0
1690461083.8956819,160389,232.0
1690461088.0496905,160689,233.0
1690461088.326904,160709,233.0
1690461095.3433504,161169,233.0
1690461095.855193,161199,233.0
1690461098.1391969,161349,234.0
1690461098.2860355,161359,234.0
1690461098.5631816,161379,234.0
1690461109.4363554,162059,235.0
1690461119.8471725,162749,236.0
1690461127.4761565,163259,236.0
1690461128.8350675,163349,237.0
1690461134.0824902,163699,237.0
1690461135.405744,163789,237.0
1690461136.7551444,163879,237.0
1690461145.8992214,164499,238.0
1690461146.5499704,164539,238.0
1690461161.296503,165499,240.0
1690461168.3438742,165959,240.0
1690461168.8323324,165989,240.0
1690461172.372924,166219,241.0
1690461178.0990658,166619,241.0
1690461184.3599288,167029,242.0
1690461188.5285215,167299,242.0
1690461192.6264036,167559,243.0
1690461193.589206,167619,243.0
1690461193.8740113,167639,243.0
1690461205.0394342,168379,244.0
1690461207.488765,168549,244.0
1690461215.0434825,169009,245.0
1690461220.4196386,169389,245.0
1690461220.6979353,169409,245.0
1690461224.5275614,169679,246.0
1690461227.6280744,169899,246.0
1690461233.3521106,170299,247.0
1690461243.4983463,171009,248.0
1690461262.3122196,172259,250.0
1690461267.1859725,172599,250.0
1690461268.1682978,172669,250.0
1690461277.9201024,173349,251.0
1690461278.0661922,173359,251.0
1690461280.2513013,173509,251.0
1690461280.4033725,173519,251.0
1690461283.5760303,173729,252.0
1690461286.091765,173899,252.0
1690461287.5729618,173989,252.0
1690461292.4480329,174319,253.0
1690461296.8974211,174619,253.0
1690461297.904261,174689,253.0
1690461303.318688,175059,254.0
1690461313.6384363,175709,255.0
1690461314.6709483,175779,255.0
1690461314.8127527,175789,255.0
1690461325.335294,176489,256.0
1690461327.1642122,176609,256.0
1690461330.6936061,176849,256.0
1690461333.1000829,177019,256.0
1690461333.5284226,177049,256.0
1690461337.3909297,177309,257.0
1690461341.6572797,177599,257.0
1690461349.6910365,178159,258.0
1690461350.8195176,178239,258.0
1690461351.4485345,178279,258.0
1690461376.2106385,179959,261.0
1690461379.5575109,180189,261.0
1690461381.086034,180289,261.0
1690461382.1389782,180359,261.0
1690461383.025766,180419,261.0
1690461385.106424,180559,262.0
1690461386.2873988,180639,262.0
1690461390.6704745,180939,262.0
1690461390.8201735,180949,262.0
1690461392.6074972,181069,262.0
1690461394.3941696,181189,262.0
1690461395.4403515,181259,263.0
1690461396.458974,181329,263.0
1690461401.8807802,181699,263.0
1690461407.6456997,182099,264.0
1690461416.870552,182719,265.0
1690461421.249811,183019,265.0
1690461421.523147,183039,265.0
1690461421.9451318,183069,265.0
1690461422.0853837,183079,265.0
1690461424.5202007,183249,265.0
1690461429.1984737,183569,266.0
1690461430.479033,183659,266.0
1690461441.7752504,184429,267.0
1690461442.6938148,184489,267.0
1690461443.1474292,184519,267.0
1690461451.8021069,185089,268.0
1690461458.2841945,185539,269.0
1690461461.992695,185799,269.0
1690461467.364274,186109,270.0
1690461468.676418,186199,270.0
1690461476.4383981,186709,270.0
1690461476.914624,186739,271.0
1690461486.3652928,187399,271.0
1690461491.6733093,187769,272.0
1690461493.2365403,187869,272.0
1690461493.8551714,187909,272.0
1690461494.0027127,187919,272.0
1690461509.0622566,188849,274.0
1690461519.5190985,189499,275.0
1690461519.813173,189519,275.0
1690461524.3943453,189829,275.0
1690461525.8567643,189929,275.0
1690461533.4147522,190419,276.0
1690461534.7660928,190499,276.0
1690461538.6873295,190749,276.0
1690461539.2792304,190789,276.0
1690461541.2249177,190919,277.0
1690461545.3014426,191189,277.0
1690461549.454017,191459,277.0
1690461550.0699236,191499,277.0
1690461553.1141176,191689,278.0
1690461573.57367,193009,280.0
1690461576.5844257,193219,280.0
1690461577.6313844,193289,280.0
1690461580.831777,193499,280.0
1690461583.5975962,193679,281.0
1690461587.202717,193939,281.0
1690461592.3999162,194297,281.0
1690461592.5846956,194309,282.0
1690461593.1657152,194349,282.0
1690461602.2358263,194969,282.0
1690461603.5784686,195059,283.0
1690461606.3532073,195249,283.0
1690461606.4933627,195259,283.0
1690461611.5683944,195599,283.0
1690461613.7610884,195749,284.0
1690461615.1343186,195839,284.0
1690461615.4167383,195859,284.0
1690461625.1621325,196479,285.0
1690461627.2379243,196609,285.0
1690461630.3463342,196819,285.0
1690461638.4296625,197359,286.0
1690461643.9700549,197729,286.0
1690461646.2244766,197889,287.0
1690461675.5489771,199879,290.0
1690461680.2262685,200179,290.0
1690461685.1622252,200498,290.0
1690461692.2230527,200949,291.0
1690461698.94572,201379,292.0
1690461700.3446949,201469,292.0
1690461703.3683689,201669,292.0
1690461706.6491177,201879,293.0
1690461708.117462,201969,293.0
1690461710.2379158,202109,293.0
1690461713.3886747,202309,293.0
1690461713.8418748,202339,293.0
1690461719.3894396,202699,294.0
1690461723.7251077,202979,294.0
1690461725.1361084,203069,294.0
1690461726.479833,203159,294.0
1690461733.7789185,203579,295.0
1690461746.0193124,204359,296.0
1690461750.000357,204619,296.0
1690461753.799275,204859,297.0
1690461756.8988998,205059,297.0
1690461770.884967,205939,298.0
1690461771.5114517,205979,298.0
1690461773.7802694,206119,299.0
1690461774.128979,206139,299.0
1690461774.935298,206189,299.0
1690461775.8975604,206249,299.0
1690461785.4307377,206799,300.0
1690461788.0712912,206959,300.0
1690461799.4966075,207669,301.0
1690461803.8935125,207939,301.0
1690461804.2148478,207959,301.0
1690461807.2553296,208149,302.0
1690461812.457432,208469,302.0
1690461813.0862756,208509,302.0
1690461816.838132,208749,302.0
1690461818.3895726,208849,303.0
1690461824.0108182,209199,303.0
1690461828.9055278,209509,304.0
1690461845.5682337,210569,305.0
1690461850.6466153,210899,306.0
1690461854.2004654,211129,306.0
1690461856.2990103,211259,306.0
1690461858.7315662,211409,306.0
1690461870.888263,212199,307.0
1690461872.1344967,212279,308.0
1690461872.75432,212319,308.0
1690461872.9083312,212329,308.0
1690461876.107469,212539,308.0
1690461876.4101136,212559,308.0
1690461877.1746147,212609,308.0
1690461884.0295985,213059,309.0
1690461884.706141,213099,309.0
1690461885.0234272,213119,309.0
1690461893.6838155,213659,310.0
1690461905.688201,214429,311.0
1690461910.8049588,214759,311.0
1690461949.2379873,217129,315.0
1690461949.39166,217139,315.0
1690461953.3397424,217399,315.0
1690461956.8990877,217619,315.0
1690461958.4558296,217719,315.0
1690461960.9321725,217869,316.0
1690461971.2815793,218529,317.0
1690461978.0371366,218969,317.0
1690461979.5976408,219069,317.0
1690461979.9049168,219089,317.0
1690461980.8497117,219149,318.0
1690462007.8820186,220849,320.0
1690462013.5148969,221219,321.0
1690462015.2426069,221329,321.0
1690462017.9959424,221509,321.0
1690462020.8150392,221689,321.0
1690462023.5169601,221857,321.0
1690462024.5130408,221919,322.0
1690462029.276583,222219,322.0
1690462035.56455,222619,323.0
1690462037.6773984,222759,323.0
1690462044.382363,223189,323.0
1690462048.890213,223479,324.0
1690462056.7020497,223939,325.0
1690462072.5055625,224999,326.0
1690462072.650769,225009,326.0
1690462076.2381139,225259,326.0
1690462077.2895417,225329,327.0
1690462081.2661147,225599,327.0
1690462086.3180523,225949,327.0
1690462096.9566455,226639,328.0
1690462097.6168103,226680,328.0
1690462099.6632972,226809,329.0
1690462109.0270271,227369,329.0
1690462117.3713157,227899,330.0
1690462123.3287027,228289,331.0
1690462129.4921792,228689,331.0
1690462130.0199234,228719,331.0
1690462134.797832,229039,332.0
1690462139.5486782,229359,332.0
1690462143.003972,229589,333.0
1690462144.1999724,229669,333.0
1690462146.6021795,229829,333.0
1690462165.4202344,231019,335.0
1690462171.195845,231399,335.0
1690462175.878987,231709,336.0
1690462178.812038,231899,336.0
1690462179.1448014,231919,336.0
1690462187.324274,232449,337.0
1690462187.7519898,232479,337.0
1690462191.6176424,232719,337.0
1690462198.456468,233169,338.0
1690462209.6381953,233939,339.0
1690462220.685723,234649,340.0
1690462229.0653937,235209,341.0
1690462232.912503,235469,341.0
1690462243.4492898,236169,342.0
1690462243.9127367,236199,342.0
1690462245.5526888,236309,342.0
1690462245.8669589,236329,343.0
1690462250.3229144,236629,343.0
1690462251.2452931,236689,343.0
1690462257.8232327,237129,344.0
1690462281.7139392,238699,346.0
1690462285.2148304,238939,346.0
1690462286.0867276,238999,346.0
1690462289.184759,239199,347.0
1690462292.7414725,239439,347.0
1690462295.9152558,239659,347.0
1690462297.6302547,239779,348.0
1690462303.7341666,240219,348.0
1690462308.4963162,240549,349.0
1690462309.1091833,240589,349.0
1690462332.3015623,242089,351.0
1690462333.747919,242189,351.0
1690462337.3435833,242439,351.0
1690462345.472881,242999,352.0
1690462347.6458955,243139,352.0
