Wall time,Step,Value
1690392647.8672326,228,1088.0882568359375
1690392650.3042622,457,986.0399780273438
1690392652.6772943,686,963.1703491210938
1690392655.076325,915,948.8933715820312
1690392657.6432474,1144,938.6353759765625
1690392660.030263,1373,930.361083984375
1690392662.406576,1602,923.8771362304688
1690392664.8120522,1831,918.3969116210938
1690392667.2000897,2060,913.4027709960938
1690392669.780975,2289,909.3011474609375
1690392672.1777833,2518,905.762451171875
1690392674.5688438,2747,902.7088012695312
1690392676.984646,2976,899.9635009765625
1690392679.4050243,3205,897.5647583007812
1690392681.9642727,3434,895.4622192382812
1690392684.3557403,3663,893.4229125976562
1690392686.730484,3892,891.8165283203125
1690392689.1226861,4121,890.294677734375
1690392691.5089738,4350,888.9330444335938
1690392694.0984983,4579,887.625244140625
1690392696.5518,4808,886.3863525390625
1690392698.9758887,5037,885.34765625
1690392701.4189422,5266,884.4671630859375
1690392703.848564,5495,883.610595703125
1690392706.4442806,5724,882.7896728515625
1690392708.8350954,5953,882.0275268554688
1690392711.2776089,6182,881.2334594726562
1690392713.681457,6411,880.6503295898438
1690392716.1048324,6640,880.1311645507812
1690392718.6721797,6869,879.5753784179688
1690392721.0738163,7098,879.1245727539062
1690392723.4611874,7327,878.7586059570312
1690392725.8891377,7556,878.1293334960938
1690392728.267682,7785,877.8145141601562
1690392730.8311543,8014,877.5020751953125
1690392733.238372,8243,877.1234130859375
1690392735.673553,8472,876.8535766601562
1690392738.1145754,8701,876.6453857421875
1690392740.5598004,8930,876.234130859375
1690392743.1668541,9159,876.015625
1690392745.5914154,9388,875.6560668945312
1690392747.9992526,9617,875.6009521484375
1690392750.4219546,9846,875.4146118164062
1690392752.850868,10075,875.2203979492188
1690392755.4288454,10304,874.9278564453125
1690392757.851504,10533,875.0319213867188
1690392760.2953036,10762,874.7190551757812
1690392762.7336369,10991,874.5197143554688
1690392765.131092,11220,874.4287719726562
1690392767.7103295,11449,874.2615966796875
1690392770.09097,11678,874.163330078125
1690392772.4856396,11907,873.971923828125
1690392774.8535101,12136,874.05908203125
1690392777.2481909,12365,873.7894897460938
1690392779.8008475,12594,873.883544921875
1690392782.2251258,12823,873.6422119140625
1690392784.6166599,13052,873.5795288085938
1690392787.039128,13281,873.4951171875
1690392789.4259267,13510,873.3275146484375
1690392792.0282574,13739,873.3477783203125
1690392794.41465,13968,873.3003540039062
1690392796.8743775,14197,873.3118896484375
1690392799.2858229,14426,873.1644287109375
1690392801.774958,14655,873.1455078125
1690392804.333965,14884,873.1093139648438
1690392806.7232225,15113,873.0451049804688
1690392809.1044135,15342,873.0668334960938
1690392811.4933767,15571,873.0108642578125
1690392813.8828368,15800,872.9000244140625
1690392816.459983,16029,872.8463134765625
1690392818.8285053,16258,872.790283203125
1690392821.204112,16487,872.890869140625
1690392823.5858653,16716,872.8535766601562
1690392825.96071,16945,872.676513671875
1690392828.5697787,17174,872.659423828125
1690392830.9712982,17403,872.7011108398438
1690392833.4640481,17632,872.789306640625
1690392835.8785014,17861,872.558837890625
1690392838.2706594,18090,872.6047973632812
1690392840.8234057,18319,872.631103515625
1690392843.208836,18548,872.7262573242188
1690392845.5850952,18777,872.6819458007812
1690392847.9734313,19006,872.7242431640625
1690392850.5001123,19235,872.707763671875
1690392853.1865625,19464,872.7376098632812
1690392855.6211617,19693,872.7254028320312
1690392858.0448852,19922,872.6412963867188
1690392860.464847,20151,872.6649780273438
1690392862.887341,20380,872.6608276367188
1690392865.505123,20609,872.7302856445312
1690392867.916307,20838,872.6426391601562
1690392870.328321,21067,872.6525268554688
1690392872.738374,21296,872.53076171875
1690392875.169557,21525,872.6779174804688
1690392877.7670522,21754,872.6267700195312
1690392880.1977158,21983,872.6939086914062
1690392882.6154392,22212,872.8013305664062
1690392885.0598319,22441,872.6563110351562
1690392887.477296,22670,872.678955078125
1690392890.070798,22899,872.628662109375
1690392892.4911466,23128,872.7073974609375
1690392894.8948894,23357,872.7384643554688
1690392897.3758585,23586,872.7639770507812
1690392899.7873313,23815,872.8280029296875
1690392902.4004743,24044,872.6507568359375
1690392904.8328757,24273,872.771728515625
1690392907.2616806,24502,872.8535766601562
1690392909.648819,24731,872.948974609375
1690392912.0654814,24960,872.8232421875
1690392914.6333838,25189,872.7619018554688
1690392917.0678012,25418,872.9703369140625
1690392919.5070887,25647,872.87060546875
1690392921.9275527,25876,872.926513671875
1690392924.3267918,26105,872.9978637695312
1690392926.965096,26334,873.2705688476562
1690392929.437273,26563,873.0863037109375
1690392931.8884192,26792,873.1432495117188
1690392934.3514917,27021,873.056884765625
1690392936.7973194,27250,872.9512329101562
1690392939.3723145,27479,873.0438842773438
1690392941.7706182,27708,873.1970825195312
1690392944.1367257,27937,873.2086791992188
1690392946.527983,28166,873.2340698242188
1690392948.9170291,28395,873.3318481445312
1690392951.538477,28624,873.170166015625
1690392953.9892092,28853,873.194091796875
1690392956.408481,29082,873.2695922851562
1690392958.8437626,29311,873.2177734375
1690392961.3505712,29540,873.34521484375
1690392964.0103943,29769,873.47119140625
1690392966.5040169,29998,873.2905883789062
1690392968.9884439,30227,873.5546264648438
1690392971.4669888,30456,873.3527221679688
1690392973.9132288,30685,873.454345703125
1690392976.533564,30914,873.4214477539062
1690392978.987522,31143,873.5966186523438
1690392981.473917,31372,873.6299438476562
1690392983.9009366,31601,873.6566162109375
1690392986.3610206,31830,873.7420043945312
1690392989.0380142,32059,873.640380859375
1690392991.550318,32288,873.7135620117188
1690392994.0332985,32517,873.7491455078125
1690392996.5275679,32746,873.8147583007812
1690392998.9700162,32975,873.8539428710938
1690393001.5808728,33204,873.95556640625
1690393004.054637,33433,873.8228149414062
1690393006.5223677,33662,873.9751586914062
1690393008.9971771,33891,873.9033813476562
1690393011.445989,34120,873.9779052734375
1690393014.1324098,34349,874.1885986328125
1690393016.6080937,34578,874.0284423828125
1690393019.0374465,34807,874.0144653320312
1690393021.5091102,35036,873.9164428710938
1690393023.9649255,35265,873.989990234375
1690393026.5947962,35494,874.1497802734375
1690393029.014967,35723,874.2553100585938
1690393031.447173,35952,874.2914428710938
1690393033.8444264,36181,874.2047729492188
1690393036.267806,36410,874.2832641601562
1690393038.8567562,36639,874.3424072265625
1690393041.283468,36868,874.3907470703125
1690393043.697904,37097,874.4558715820312
1690393046.130884,37326,874.408935546875
1690393048.5410905,37555,874.4487915039062
1690393051.1378338,37784,874.4863891601562
1690393053.5334487,38013,874.6452026367188
1690393055.9332669,38242,874.4387817382812
1690393058.3249376,38471,874.7308959960938
1690393060.7007294,38700,874.6074829101562
1690393063.2734003,38929,874.70458984375
1690393065.6582668,39158,874.6744384765625
1690393068.0576222,39387,874.6727294921875
1690393070.440806,39616,874.7381591796875
1690393072.812038,39845,874.8461303710938
1690393075.476643,40074,874.8145141601562
1690393077.9452949,40303,874.8327026367188
1690393080.4137926,40532,874.8817138671875
1690393082.8375514,40761,874.8360595703125
1690393085.308019,40990,874.9978637695312
1690393087.9641278,41219,874.9766845703125
1690393090.4457366,41448,875.1337280273438
1690393092.88828,41677,875.096923828125
1690393095.3725195,41906,875.209716796875
1690393097.8041651,42135,875.1713256835938
1690393100.4340937,42364,875.101806640625
1690393102.8944302,42593,875.1153564453125
1690393105.3713894,42822,875.1664428710938
1690393107.8466232,43051,875.2147216796875
1690393110.2785485,43280,875.2639770507812
1690393112.9234297,43509,875.33544921875
1690393115.38839,43738,875.3720703125
1690393117.833161,43967,875.3328247070312
1690393120.2672603,44196,875.4388427734375
1690393122.7006555,44425,875.4147338867188
1690393125.2970028,44654,875.4969482421875
1690393127.8342185,44883,875.5942993164062
1690393130.277125,45112,875.406005859375
1690393132.7338028,45341,875.5418701171875
1690393135.1871133,45570,875.5919189453125
1690393137.7851512,45799,875.6354370117188
1690393140.2527823,46028,875.610595703125
1690393142.7499025,46257,875.8436279296875
1690393145.2048247,46486,875.774169921875
1690393147.653088,46715,875.9539184570312
1690393150.3895636,46944,875.7825317382812
1690393152.895035,47173,875.8594360351562
1690393155.386277,47402,875.916259765625
1690393157.8656278,47631,876.0040893554688
1690393160.3220344,47860,876.0780029296875
1690393162.9266737,48089,876.103271484375
1690393165.3629885,48318,876.0316162109375
1690393167.8049035,48547,876.1153564453125
1690393170.2535083,48776,876.05322265625
1690393172.6915298,49005,876.0467529296875
1690393175.4915674,49234,876.0596313476562
1690393177.9900055,49463,876.1193237304688
1690393180.427886,49692,876.279052734375
1690393182.861253,49921,876.301513671875
1690393185.324274,50150,876.28369140625
1690393187.9810839,50379,876.2376098632812
1690393190.4649842,50608,876.4307250976562
1690393192.9530368,50837,876.3707885742188
1690393195.4548864,51066,876.3221435546875
1690393197.9527488,51295,876.6740112304688
1690393200.6101432,51524,876.5487670898438
1690393203.112343,51753,876.5140991210938
1690393205.6005287,51982,876.5807495117188
1690393208.1035585,52211,876.6364135742188
1690393210.529074,52440,876.6966552734375
1690393213.1291184,52669,876.6526489257812
1690393215.5609207,52898,876.7107543945312
1690393217.967799,53127,876.7921142578125
1690393220.4256837,53356,876.837646484375
1690393222.8574777,53585,876.9029541015625
1690393225.4980962,53814,876.7295532226562
1690393227.9391818,54043,877.0104370117188
1690393230.4361396,54272,876.8779907226562
1690393232.8966637,54501,876.933349609375
1690393235.3768241,54730,876.89111328125
1690393238.1104584,54959,876.9956665039062
1690393240.6368237,55188,877.0859985351562
1690393243.1301572,55417,876.9365234375
1690393245.6346452,55646,877.1249389648438
1690393248.1380439,55875,877.0862426757812
1690393250.8447845,56104,877.1289672851562
1690393253.3411841,56333,877.238525390625
1690393255.8346908,56562,877.2276000976562
1690393258.3151152,56791,877.3152465820312
1690393260.7465994,57020,877.162353515625
1690393263.3977509,57249,877.1829833984375
1690393265.8591835,57478,877.308349609375
1690393268.3011353,57707,877.3632202148438
1690393270.7230136,57936,877.4591674804688
1690393273.1620278,58165,877.4473266601562
1690393275.7678366,58394,877.4728393554688
1690393278.2182715,58623,877.5996704101562
1690393280.6626077,58852,877.50830078125
1690393283.127297,59081,877.6014404296875
1690393285.5679123,59310,877.6289672851562
1690393288.2160091,59539,877.6231689453125
1690393290.713923,59768,877.6077880859375
1690393293.214442,59997,877.7025146484375
1690393295.693097,60226,877.7606201171875
1690393298.142125,60455,877.7697143554688
1690393300.7773402,60684,877.841064453125
1690393303.2156942,60913,877.9141845703125
1690393305.6918538,61142,877.8430786132812
1690393308.162637,61371,877.7444458007812
1690393310.613509,61600,877.8499145507812
1690393313.2472148,61829,877.9210205078125
1690393315.759306,62058,877.9841918945312
1690393318.1791122,62287,877.908203125
1690393320.5980554,62516,878.0320434570312
1690393323.0369344,62745,877.9530029296875
1690393325.6378622,62974,878.210205078125
1690393328.07506,63203,878.2092895507812
1690393330.5186758,63432,878.2039794921875
1690393332.9518266,63661,878.23876953125
1690393335.3952568,63890,878.2131958007812
1690393338.1373022,64119,878.3150634765625
1690393340.5749335,64348,878.28369140625
1690393342.9978592,64577,878.3785400390625
1690393345.4180617,64806,878.2308959960938
1690393347.833872,65035,878.2877197265625
1690393350.425029,65264,878.4532470703125
1690393352.8544598,65493,878.4962768554688
1690393355.2350607,65722,878.4334106445312
1690393357.6244802,65951,878.4979248046875
1690393360.0337763,66180,878.4439086914062
1690393362.691139,66409,878.5370483398438
1690393365.1688085,66638,878.662353515625
1690393367.638123,66867,878.5521240234375
1690393370.1445277,67096,878.6372680664062
1690393372.6372695,67325,878.6660766601562
1690393375.3264704,67554,878.7977294921875
1690393377.8019044,67783,878.8526000976562
1690393380.2830708,68012,878.8010864257812
1690393382.7635083,68241,878.847412109375
1690393385.2712915,68470,878.8645629882812
1690393387.9660516,68699,878.771728515625
1690393390.4249976,68928,878.81982421875
1690393392.8788712,69157,879.0069580078125
1690393395.3254333,69386,878.96630859375
1690393397.7773657,69615,878.9341430664062
1690393400.4187672,69844,878.8294067382812
1690393402.9319837,70073,878.981201171875
1690393405.4122488,70302,878.9178466796875
1690393407.920849,70531,878.9588623046875
1690393410.4139786,70760,878.9154052734375
1690393413.1082091,70989,878.8810424804688
1690393415.5927744,71218,878.8573608398438
1690393418.0471473,71447,879.1194458007812
1690393420.4744112,71676,879.0184936523438
1690393422.9257665,71905,878.878173828125
1690393425.543163,72134,878.967041015625
1690393428.021958,72363,878.8765258789062
1690393430.4686375,72592,878.7711181640625
1690393432.9173603,72821,878.9161376953125
1690393435.346808,73050,878.9496459960938
1690393437.9485056,73279,878.9393310546875
1690393440.3963003,73508,878.9080810546875
1690393442.8082151,73737,878.8043823242188
1690393445.2903018,73966,878.8861694335938
1690393447.7380455,74195,878.9099731445312
1690393450.371881,74424,878.9166259765625
1690393452.8280191,74653,878.81884765625
1690393455.293966,74882,878.7985229492188
1690393457.7368739,75111,878.8177490234375
1690393460.2315288,75340,878.8712158203125
1690393462.891404,75569,878.9886474609375
1690393465.3537786,75798,878.8167114257812
1690393467.7694492,76027,878.8723754882812
1690393470.1972122,76256,879.0603637695312
1690393472.629519,76485,878.82373046875
1690393475.2730153,76714,878.6898803710938
1690393477.6889555,76943,878.885498046875
1690393480.0686688,77172,878.8114013671875
1690393482.4940438,77401,878.7703247070312
1690393484.9071617,77630,878.9712524414062
1690393487.5223703,77859,878.755859375
1690393489.9273806,78088,878.9111938476562
1690393492.3529098,78317,878.9059448242188
1690393494.7672389,78546,878.7835083007812
1690393497.246008,78775,879.0239868164062
1690393499.8619366,79004,878.9788818359375
1690393502.332344,79233,879.027587890625
1690393504.832126,79462,878.93310546875
1690393507.2652485,79691,878.85205078125
1690393509.693091,79920,878.832763671875
1690393512.2972143,80149,878.8999633789062
1690393514.7825203,80378,878.9306640625
1690393517.2386212,80607,878.9544677734375
1690393519.6761324,80836,878.825927734375
1690393522.0974135,81065,878.8840942382812
1690393524.7457597,81294,878.8391723632812
1690393527.1891809,81523,878.85400390625
1690393529.6498199,81752,878.9637451171875
1690393532.104352,81981,878.8392333984375
1690393534.5127325,82210,878.897216796875
1690393537.2827063,82439,878.8417358398438
1690393539.6827443,82668,878.9600830078125
1690393542.1601481,82897,878.8765869140625
1690393544.5778666,83126,878.8885498046875
1690393547.10764,83355,878.7532348632812
1690393549.7804837,83584,878.9013061523438
1690393552.4184468,83813,878.8478393554688
1690393554.9456418,84042,878.6807250976562
1690393557.4580016,84271,878.7330322265625
1690393559.9713337,84500,878.9716186523438
1690393562.65404,84729,878.7055053710938
1690393565.079628,84958,878.79248046875
1690393567.503657,85187,878.835205078125
1690393569.9379668,85416,878.7982177734375
1690393572.38035,85645,878.760498046875
1690393574.994749,85874,878.774658203125
1690393577.42268,86103,878.8043823242188
1690393579.8861501,86332,878.770751953125
1690393582.3505847,86561,878.7286376953125
1690393584.8242905,86790,878.7261352539062
1690393587.4330494,87019,878.5629272460938
1690393589.8517597,87248,878.7070922851562
1690393592.3013523,87477,878.5724487304688
1690393594.738977,87706,878.6947631835938
1690393597.1695404,87935,878.5997314453125
1690393599.8329704,88164,878.6718139648438
1690393602.2924426,88393,878.6689453125
1690393604.7624834,88622,878.5155029296875
1690393607.2121646,88851,878.609619140625
1690393609.6754014,89080,878.6548461914062
1690393612.339751,89309,878.5549926757812
1690393614.7936318,89538,878.5388793945312
1690393617.3474627,89767,878.55029296875
1690393619.8060627,89996,878.52587890625
1690393622.2782562,90225,878.47119140625
1690393624.9114447,90454,878.5656127929688
1690393627.3854,90683,878.3807983398438
1690393629.834072,90912,878.47998046875
1690393632.270174,91141,878.3976440429688
1690393634.6970031,91370,878.5104370117188
1690393637.3523943,91599,878.3538818359375
