Wall time,Step,Value
1690451674.600197,688,1806.9071044921875
1690451680.6639874,1377,1702.06640625
1690451686.5660377,2066,1677.5272216796875
1690451692.493366,2755,1663.992919921875
1690451698.7722118,3444,1656.15869140625
1690451704.580839,4133,1650.6246337890625
1690451710.3436327,4822,1649.3521728515625
1690451716.3063965,5511,1645.7490234375
1690451722.2838333,6200,1643.674560546875
1690451728.135814,6889,1642.58935546875
1690451733.5545466,7578,1641.3389892578125
1690451738.909875,8267,1640.53369140625
1690451744.2908852,8956,1639.7430419921875
1690451749.591656,9645,1639.30810546875
1690451755.3817072,10334,1638.724609375
1690451760.758684,11023,1638.2877197265625
1690451766.1470728,11712,1638.51611328125
1690451771.563872,12401,1637.6259765625
1690451776.903379,13090,1637.2799072265625
1690451782.6701362,13779,1636.95068359375
1690451787.987007,14468,1636.5655517578125
1690451793.3658102,15157,1636.43017578125
1690451798.690036,15846,1636.41748046875
1690451804.0327554,16535,1636.24365234375
1690451809.7638173,17224,1635.9649658203125
1690451815.1242855,17913,1635.8438720703125
1690451820.4220994,18602,1635.63037109375
1690451825.7528372,19291,1635.5740966796875
1690451831.0569148,19980,1635.4986572265625
1690451836.741109,20669,1635.3721923828125
1690451842.0733426,21358,1635.2425537109375
1690451847.4357557,22047,1635.199951171875
1690451852.7379909,22736,1635.0137939453125
1690451858.0801928,23425,1635.066650390625
1690451863.7822976,24114,1635.0821533203125
1690451869.1946507,24803,1634.947265625
1690451874.4821887,25492,1635.0419921875
1690451879.8319912,26181,1634.8924560546875
1690451885.2165978,26870,1634.9385986328125
1690451890.9423735,27559,1634.894287109375
1690451896.2631047,28248,1634.8280029296875
1690451901.6879723,28937,1634.7745361328125
1690451907.1160886,29626,1634.80810546875
1690451912.494699,30315,1634.780029296875
1690451918.2360725,31004,1634.8077392578125
1690451923.5652502,31693,1634.798583984375
1690451928.8830786,32382,1634.8265380859375
1690451934.2812576,33071,1634.9033203125
1690451939.627869,33760,1634.8568115234375
1690451945.4586768,34449,1634.7559814453125
1690451950.8577805,35138,1634.9705810546875
1690451956.2610161,35827,1634.88720703125
1690451961.6710653,36516,1634.9022216796875
1690451967.0962925,37205,1634.875
1690451972.9769893,37894,1635.0576171875
1690451978.5205123,38583,1634.9505615234375
1690451983.9605162,39272,1634.9073486328125
1690451989.2535808,39961,1635.0626220703125
1690451994.593788,40650,1635.0882568359375
1690452000.4053283,41339,1635.193115234375
1690452005.7621531,42028,1635.125732421875
1690452011.130744,42717,1635.089599609375
1690452016.509792,43406,1635.1153564453125
1690452021.8579714,44095,1635.192138671875
1690452027.7021725,44784,1635.2255859375
1690452033.0730278,45473,1635.253173828125
1690452038.5528903,46162,1635.3289794921875
1690452043.9750233,46851,1635.479736328125
1690452049.3537207,47540,1635.377685546875
1690452055.1939716,48229,1635.4857177734375
1690452060.7028487,48918,1635.5059814453125
1690452066.1469991,49607,1635.6092529296875
1690452071.6719158,50296,1635.5413818359375
