Wall time,Step,Value
1690453881.5415921,688,1832.232666015625
1690453887.18643,1377,1736.11181640625
1690453892.8370442,2066,1711.1156005859375
1690453899.8525686,2755,1696.215576171875
1690453907.1230383,3444,1686.4354248046875
1690453912.8527088,4133,1679.1756591796875
1690453918.6329477,4822,1673.942626953125
1690453924.3441994,5511,1670.0164794921875
1690453930.3794413,6200,1667.1363525390625
1690453938.2674499,6889,1664.8306884765625
1690453943.8966002,7578,1662.933837890625
1690453949.6241405,8267,1661.22216796875
1690453955.335926,8956,1659.9515380859375
1690453960.989429,9645,1658.809814453125
1690453968.8718984,10334,1657.780517578125
1690453974.5406275,11023,1656.665283203125
1690453980.1069682,11712,1655.889892578125
1690453985.7666001,12401,1655.3529052734375
1690453991.444813,13090,1654.4046630859375
1690453999.2757163,13779,1653.6558837890625
1690454005.5606012,14468,1653.04541015625
1690454011.2459655,15157,1652.392578125
1690454016.5480976,15846,1651.9798583984375
1690454021.6566577,16535,1651.7568359375
1690454027.2810452,17224,1651.1741943359375
1690454034.5687833,17913,1650.936767578125
1690454040.2086403,18602,1650.344482421875
1690454045.6034513,19291,1649.929443359375
1690454051.3549223,19980,1649.445556640625
1690454057.7295735,20669,1649.1683349609375
1690454064.8098078,21358,1649.0701904296875
1690454073.1832492,22047,1648.65771484375
1690454080.3440566,22736,1648.4595947265625
1690454086.7749455,23425,1648.2158203125
1690454093.8453493,24114,1647.971435546875
1690454101.0090299,24803,1647.6162109375
1690454107.7869096,25492,1647.4378662109375
1690454114.8498607,26181,1647.2457275390625
1690454121.8651237,26870,1647.091796875
1690454128.7514653,27559,1646.913330078125
1690454135.24745,28248,1646.8687744140625
1690454141.740098,28937,1646.6201171875
1690454148.0638044,29626,1646.3880615234375
1690454154.4505692,30315,1646.244384765625
1690454161.3839443,31004,1646.1767578125
1690454167.7690372,31693,1646.0216064453125
1690454174.2986004,32382,1645.755859375
1690454180.7031376,33071,1645.6864013671875
1690454187.027729,33760,1645.583251953125
1690454193.8286994,34449,1645.451171875
1690454200.1953347,35138,1645.3626708984375
1690454206.520113,35827,1645.2655029296875
1690454212.8529432,36516,1645.2174072265625
1690454219.1866176,37205,1645.1463623046875
1690454225.9999876,37894,1645.036865234375
1690454232.4339743,38583,1644.958984375
1690454238.8731635,39272,1644.80908203125
1690454245.2857752,39961,1644.7806396484375
1690454252.218764,40650,1644.675048828125
1690454259.738561,41339,1644.638671875
1690454266.7132494,42028,1644.5078125
1690454273.8850274,42717,1644.5352783203125
1690454280.683302,43406,1644.32421875
1690454287.523464,44095,1644.3359375
1690454294.641764,44784,1644.259033203125
1690454301.3527234,45473,1644.26025390625
1690454308.3800125,46162,1644.161376953125
1690454315.269863,46851,1644.1302490234375
1690454322.4059815,47540,1644.0802001953125
1690454329.7668297,48229,1644.091796875
1690454336.69227,48918,1644.09912109375
1690454343.5382524,49607,1644.0361328125
1690454350.424164,50296,1643.91650390625
1690454357.3171947,50985,1643.9183349609375
1690454364.6629527,51674,1643.866455078125
1690454371.5866742,52363,1643.763916015625
1690454378.379134,53052,1643.8551025390625
1690454384.348452,53741,1643.7080078125
1690454390.368256,54430,1643.8123779296875
1690454397.302495,55119,1643.7342529296875
1690454404.1969063,55808,1643.71484375
1690454411.000957,56497,1643.6654052734375
1690454417.9233189,57186,1643.573974609375
1690454424.7566972,57875,1643.606689453125
1690454432.0163438,58564,1643.5283203125
1690454438.6276748,59253,1643.6187744140625
1690454445.3697593,59942,1643.4853515625
1690454451.941266,60631,1643.49072265625
1690454458.6157222,61320,1643.5478515625
1690454465.828787,62009,1643.55810546875
1690454472.636952,62698,1643.4853515625
1690454479.4095247,63387,1643.3463134765625
1690454486.0439503,64076,1643.4390869140625
1690454494.4887233,64765,1643.5003662109375
1690454504.1977036,65454,1643.4979248046875
1690454512.4098153,66143,1643.3330078125
1690454519.8910816,66832,1643.3270263671875
1690454525.7642128,67521,1643.3375244140625
1690454531.616253,68210,1643.4078369140625
1690454539.0085444,68899,1643.3336181640625
1690454549.1270635,69588,1643.35302734375
1690454557.5712097,70277,1643.3701171875
1690454565.2919035,70966,1643.4525146484375
1690454572.1701207,71655,1643.314453125
1690454578.4393055,72344,1643.3966064453125
1690454584.4237342,73033,1643.294921875
1690454592.5697262,73722,1643.3480224609375
1690454602.170322,74411,1643.322021484375
1690454610.1302242,75100,1643.3560791015625
1690454618.5493143,75789,1643.393798828125
1690454624.1033587,76478,1643.2960205078125
1690454629.569819,77167,1643.331298828125
1690454637.3709102,77856,1643.372314453125
1690454646.999719,78545,1643.378173828125
1690454655.2396295,79234,1643.3096923828125
1690454662.2130392,79923,1643.295654296875
1690454667.7113888,80612,1643.288330078125
1690454673.2413466,81301,1643.3258056640625
1690454680.6870754,81990,1643.417236328125
1690454690.0279405,82679,1643.271728515625
1690454697.4962716,83368,1643.31640625
1690454704.4956264,84057,1643.34619140625
1690454710.351001,84746,1643.386474609375
1690454715.761479,85435,1643.364013671875
1690454721.8985424,86124,1643.431884765625
1690454730.3354158,86813,1643.405517578125
1690454739.7007115,87502,1643.3990478515625
1690454746.111058,88191,1643.41748046875
1690454752.5601602,88880,1643.4354248046875
1690454759.4080396,89569,1643.365234375
1690454765.801222,90258,1643.4576416015625
1690454772.1840622,90947,1643.42822265625
1690454778.5388005,91636,1643.46484375
1690454784.8689992,92325,1643.489501953125
1690454791.6230948,93014,1643.464599609375
1690454797.9889042,93703,1643.4285888671875
1690454804.346523,94392,1643.4930419921875
1690454810.705838,95081,1643.448974609375
1690454817.065933,95770,1643.4957275390625
1690454823.915511,96459,1643.46533203125
1690454830.273562,97148,1643.5423583984375
1690454836.702152,97837,1643.49853515625
1690454843.0384223,98526,1643.5506591796875
1690454849.359987,99215,1643.54296875
1690454856.1960685,99904,1643.6221923828125
1690454862.661712,100593,1643.5771484375
1690454869.0672107,101282,1643.6904296875
1690454875.4499006,101971,1643.6148681640625
1690454881.8358283,102660,1643.667236328125
1690454888.778174,103349,1643.6927490234375
1690454895.24848,104038,1643.6707763671875
1690454901.6760175,104727,1643.69140625
1690454908.1422038,105416,1643.7811279296875
1690454914.5499523,106105,1643.721923828125
1690454921.550239,106794,1643.7445068359375
1690454928.025663,107483,1643.825439453125
1690454934.5151925,108172,1643.8065185546875
1690454941.0903778,108861,1643.833984375
1690454947.62371,109550,1643.8768310546875
1690454954.5018837,110239,1643.8656005859375
1690454960.977924,110928,1643.8326416015625
1690454967.4020786,111617,1643.8924560546875
1690454973.8493168,112306,1643.9796142578125
1690454980.2955105,112995,1643.9588623046875
1690454987.0553734,113684,1643.94970703125
1690454993.5204198,114373,1643.9578857421875
1690454999.982212,115062,1643.94873046875
1690455006.4163804,115751,1644.091064453125
1690455013.0161889,116440,1644.068603515625
1690455020.1585083,117129,1644.0374755859375
1690455026.6478899,117818,1644.089599609375
1690455033.021967,118507,1644.0455322265625
1690455038.4502242,119196,1644.0943603515625
1690455043.8913295,119885,1644.177490234375
1690455050.125896,120574,1644.158203125
1690455056.4522924,121263,1644.1689453125
1690455062.8739252,121952,1644.3201904296875
1690455069.1790686,122641,1644.4066162109375
1690455075.5783176,123330,1644.249755859375
1690455082.3890145,124019,1644.2288818359375
1690455088.8535984,124708,1644.2662353515625
1690455095.2498775,125397,1644.27685546875
1690455101.682719,126086,1644.3841552734375
1690455108.1341586,126775,1644.320068359375
1690455114.9945843,127464,1644.3787841796875
1690455121.326097,128153,1644.4041748046875
1690455127.7018318,128842,1644.4276123046875
1690455134.0979106,129531,1644.3782958984375
1690455141.5376122,130220,1644.4910888671875
1690455152.0502243,130909,1644.422607421875
1690455159.4367316,131598,1644.52392578125
1690455165.8514013,132287,1644.4678955078125
1690455171.5958211,132976,1644.57421875
1690455177.2143323,133665,1644.477783203125
1690455186.0907965,134354,1644.5777587890625
1690455196.357685,135043,1644.533935546875
1690455203.6285899,135732,1644.64453125
1690455209.7469945,136421,1644.5833740234375
1690455215.1659098,137110,1644.67236328125
1690455221.4690878,137799,1644.664306640625
1690455230.4248204,138488,1644.6668701171875
1690455239.6207383,139177,1644.7630615234375
1690455246.8724942,139866,1644.6219482421875
1690455252.6690125,140555,1644.781005859375
1690455258.4514863,141244,1644.688232421875
1690455264.7089977,141933,1644.7733154296875
1690455274.823876,142622,1644.8116455078125
1690455282.8519049,143311,1644.8924560546875
1690455290.2032225,144000,1644.9560546875
1690455296.179133,144689,1644.90234375
1690455301.743849,145378,1644.9462890625
1690455308.9013178,146067,1644.853759765625
1690455318.684082,146756,1644.98388671875
1690455325.3747804,147445,1644.9161376953125
1690455330.8276322,148134,1644.9326171875
1690455335.9220116,148823,1645.0545654296875
1690455341.002451,149512,1645.091796875
1690455346.1139126,150201,1645.08056640625
1690455351.2291427,150890,1645.0762939453125
1690455356.7200966,151579,1645.0294189453125
1690455361.815548,152268,1645.0921630859375
1690455366.9348936,152957,1645.14697265625
1690455372.025171,153646,1645.136962890625
1690455377.1357226,154335,1645.2230224609375
1690455382.6600826,155024,1645.2313232421875
1690455387.912378,155713,1645.28857421875
1690455393.174443,156402,1645.269287109375
1690455398.4218197,157091,1645.323974609375
1690455403.5444975,157780,1645.368896484375
1690455409.0474098,158469,1645.308349609375
1690455414.181025,159158,1645.3470458984375
1690455419.3355322,159847,1645.3946533203125
1690455424.4415321,160536,1645.48388671875
1690455429.5536158,161225,1645.496337890625
1690455435.0571396,161914,1645.447509765625
1690455440.1779366,162603,1645.5174560546875
1690455445.2932818,163292,1645.6640625
1690455450.4038262,163981,1645.61279296875
1690455455.6079023,164670,1645.59326171875
1690455461.1546,165359,1645.768798828125
