Wall time,Step,Value
1690394030.3719919,235,1758.433837890625
1690394034.2203014,471,1561.8665771484375
1690394038.0532713,707,1530.832763671875
1690394041.842497,943,1516.93310546875
1690394045.9743967,1179,1506.9788818359375
1690394049.8139021,1415,1499.7510986328125
1690394053.745628,1651,1493.2130126953125
1690394057.575099,1887,1488.14697265625
1690394061.4423046,2123,1484.2655029296875
1690394065.4622972,2359,1480.0865478515625
1690394069.2416408,2595,1476.6300048828125
1690394072.9577818,2831,1473.8228759765625
1690394076.892256,3067,1471.344970703125
1690394080.7095468,3303,1469.4046630859375
1690394084.7523673,3539,1467.26416015625
1690394088.4307249,3775,1465.86181640625
1690394092.1150615,4011,1464.1331787109375
1690394095.7747705,4247,1463.0079345703125
1690394099.4644902,4483,1461.4993896484375
1690394103.4277148,4719,1460.4833984375
1690394107.1840804,4955,1459.392333984375
1690394110.8913898,5191,1458.7310791015625
1690394114.6202824,5427,1457.826904296875
1690394118.3097956,5663,1457.07958984375
1690394122.2474248,5899,1456.559326171875
1690394125.9144855,6135,1455.7779541015625
1690394129.693778,6371,1455.38623046875
1690394133.4571018,6607,1454.7803955078125
1690394137.257485,6843,1453.8765869140625
1690394141.2772062,7079,1453.361083984375
1690394145.1290889,7315,1453.787109375
1690394148.994979,7551,1453.095947265625
1690394152.8907738,7787,1452.3743896484375
1690394156.7569447,8023,1451.74560546875
1690394160.859907,8259,1451.1669921875
1690394164.6245368,8495,1451.103759765625
1690394168.3926415,8731,1450.9600830078125
1690394172.1730835,8967,1450.27734375
1690394175.908054,9203,1450.039794921875
1690394179.9761453,9439,1449.803955078125
1690394183.785348,9675,1449.552490234375
1690394187.6231763,9911,1449.3304443359375
1690394191.4649498,10147,1448.755126953125
1690394195.3836462,10383,1448.41259765625
1690394199.5013342,10619,1448.1737060546875
1690394203.3870974,10855,1448.0712890625
1690394207.2523227,11091,1447.8221435546875
1690394211.1298943,11327,1447.6878662109375
1690394214.99787,11563,1447.602783203125
1690394219.2796566,11799,1447.1571044921875
1690394223.226305,12035,1447.0157470703125
1690394227.0587804,12271,1446.739501953125
1690394230.8941844,12507,1446.552734375
1690394235.0156953,12743,1446.5067138671875
1690394239.0596704,12979,1446.3104248046875
1690394242.906549,13215,1445.9984130859375
1690394246.737325,13451,1446.2470703125
1690394250.5507503,13687,1445.91796875
1690394254.334516,13923,1445.64208984375
1690394258.4874923,14159,1445.4154052734375
1690394262.3823743,14395,1445.303955078125
1690394266.232309,14631,1445.239501953125
1690394270.0470011,14867,1444.88427734375
1690394273.8255494,15103,1444.9444580078125
1690394277.8098629,15339,1444.7568359375
1690394281.5568483,15575,1444.97119140625
1690394285.3682191,15811,1444.54638671875
1690394289.2091713,16047,1444.5130615234375
1690394292.9330633,16283,1444.4346923828125
1690394296.954534,16519,1444.3795166015625
1690394300.8365598,16755,1444.18115234375
1690394304.5227838,16991,1443.8203125
1690394308.299437,17227,1443.839111328125
1690394312.005334,17463,1444.05419921875
1690394316.3483164,17699,1443.9239501953125
1690394320.1128232,17935,1443.507080078125
1690394323.8195117,18171,1443.584716796875
1690394327.5450187,18407,1443.45166015625
1690394331.267115,18643,1443.3797607421875
1690394335.2208822,18879,1443.3597412109375
